id,exp_id,"subject_id","stage","cond",trial_idx,task_id,"task","optionA","optionB","optionC","optionD","correct_answer","recorded_answer",recorded_accuracy,recorded_time_to_action,recorded_time_to_submit,"recorded_action_result",recorded_action_count,"timestamp"
1236,12,"50634F","main","interactive",36,15,"11*k=x-m","11=(x-m)/k","11*k-m=x","11=x-m-k",NULL,"A","A",1,12592,15194,"11*k=x-m",1,"2015-03-06 10:21:59"
1237,12,"A9C9AF","main","interactive",98,51,"(q+5)x=n-c","q*x-5*x=n-c","q*x+5*x=n-c","q/x+5/x=n-c",NULL,"B","B",1,3318,4986,"(q+5)*x=n-c",1,"2015-03-06 10:22:01"
1238,12,"0E0B41","main","interactive",69,43,"x=k/(c+13)","x-1/13=k/c","x*k=1/(c+13)","(c+13)x=k",NULL,"C","B",0,12895,24464,"x=1/(k*c+k*13)",3,"2015-03-06 10:22:06"
1239,12,"6C0B50","main","interactive",69,15,"t*d=x-13","t*d-13=x","t=x-13-d","t=(x-13)/d",NULL,"C","C",1,12950,14697,"t*d=x-13",1,"2015-03-06 10:22:08"
1240,12,"A9C9AF","main","interactive",99,32,"n+11=a/x","n=a*x-11","n=a/x+11","n=a/x-11",NULL,"C","C",1,5560,6972,"n+11=a/x",2,"2015-03-06 10:22:10"
1241,12,"50634F","main","interactive",37,11,"w-7=x*b","b*(w-7)=x","7-w=b*x","w=7+x*b",NULL,"C","C",1,16663,18801,"w-7=x*b",1,"2015-03-06 10:22:19"
1242,12,"0E0B41","main","interactive",70,37,"d/t=x+2","1/t=d(x+2)","d=t(x+2)","d/t+2=x",NULL,"B","B",1,11200,12193,"d/t=x+2",1,"2015-03-06 10:22:20"
1243,12,"A9C9AF","main","interactive",100,45,"g=(1/c-16)x","g=x/c-16*x","g=x/c-x/16","g=1/c-16*x",NULL,"A","A",1,6484,9202,"g=((1/c)-16)*x",1,"2015-03-06 10:22:21"
1244,12,"6C0B50","main","interactive",70,47,"(1+11)x=g","x+11/x=g","(1+11)=g*x","x+11*x=g",NULL,"C","C",0,6268,6867,"11*x+x=g",1,"2015-03-06 10:22:23"
1245,12,"A9C9AF","main","interactive",101,17,"-14/p=x","1/-14=p*x","-14=p*x","p=-14*x",NULL,"B","B",1,3379,4342,"-14/p=x",1,"2015-03-06 10:22:26"
1246,12,"A9C9AF","main","interactive",102,24,"x=(a*q)/7","a*x=7*q","x*7=a*q","x*7=a/q",NULL,"B","B",1,4376,5611,"x=(a*q)/7",1,"2015-03-06 10:22:34"
1247,12,"6C0B50","main","interactive",71,8,"(14+f)/b=x","14-f=x*b","14+f=x*b","14+f=b/x",NULL,"B","B",1,9510,11082,"(14+f)/b=x",2,"2015-03-06 10:22:36"
1248,12,"0E0B41","main","interactive",71,45,"h=(1/n-11)x","h=1/n-11*x","h=x/n-11*x","h=x/n-x/11",NULL,"B","B",1,14777,16668,"h=((1/n)-11)*x",2,"2015-03-06 10:22:38"
1249,12,"A9C9AF","main","interactive",103,8,"(h+13)/b=x","h+13=x*b","h+13=x/b","h+13=b/x",NULL,"A","A",1,4672,5948,"(h+13)/b=x",2,"2015-03-06 10:22:41"
1250,12,"0E0B41","main","interactive",72,53,"(s+n)/(2-c)=x","s+n=x/(2-c)","s+n=x(2+c)","s+n=x(2-c)",NULL,"C","C",1,5787,7014,"(s+n)/(2-c)=x",2,"2015-03-06 10:22:47"
1251,12,"50634F","main","interactive",38,47,"(1+8)x=f","1+8*x=f","x+8/x=f","x+8*x=f",NULL,"C","C",1,17145,25841,"(1+8)*x=f",4,"2015-03-06 10:22:47"
1252,12,"6C0B50","main","interactive",72,27,"x=(9*v)/-h","x/-h=9*v","x*-h=9*v","x*-h=9/v",NULL,"B","B",1,8462,10057,"x=(9*v)/-h",1,"2015-03-06 10:22:48"
1253,12,"A9C9AF","main","interactive",104,53,"(12+m)/(d-n)=x","12+m=x/(d-n)","12+m=x(d-n)","12+m=x(d+n)",NULL,"B","B",1,5939,7822,"(12+m)/(d-n)=x",6,"2015-03-06 10:22:50"
1254,12,"0E0B41","main","interactive",73,22,"-8*m=x","m=x+8","-8=x/m","-8=m/x",NULL,"B","B",1,8165,9575,"-8*m=x",1,"2015-03-06 10:22:58"
1255,12,"A9C9AF","main","interactive",105,55,"9+k=g*x-x*t","9=g*x+k-t*x","9=g*x-k-x*t","9=g*x-k+t*x",NULL,"B","B",1,8662,10713,"9+k=g*x-x*t",2,"2015-03-06 10:23:03"
1256,12,"6C0B50","main","interactive",73,62,"x=8-e-k","x+e=8+k","x+k=8-e","x+8=-e-k",NULL,"B","B",1,14687,16570,"x=8-e-k",3,"2015-03-06 10:23:06"
1257,12,"50634F","main","interactive",39,19,"x=e/8+s","x*8=e+s","x+s=e/8","-s+x=e/8",NULL,"C","C",1,15964,18989,"x=(e/8)+s",2,"2015-03-06 10:23:07"
1258,12,"0E0B41","main","interactive",74,1,"p-5=x","p=5+x","p=5-x","5-p=x",NULL,"A","A",1,7449,8859,"p-5=x",1,"2015-03-06 10:23:08"
1259,12,"A9C9AF","main","interactive",106,19,"x=2/c+h","x+h=2/c","-h+x=2/c","x/2=1/c+h",NULL,"B","B",1,3450,4886,"x=(2/c)+h",3,"2015-03-06 10:23:09"
1260,12,"6C0B50","main","interactive",74,5,"x=11/-b","-b/x=11","-b*x=11","-b*x=-11",NULL,"B","B",1,8495,10184,"x=11/-b",2,"2015-03-06 10:23:17"
1261,12,"A9C9AF","main","interactive",107,54,"9+q=x(r-k)","9-q=r*x-k*x","9+q=r*x-x*k","(9+q)*x=r-k",NULL,"B","B",1,3407,7751,"9+q=x*(r-k)",1,"2015-03-06 10:23:19"
1262,12,"0E0B41","main","interactive",75,47,"(1+14)x=m","(1+14)=m*x","x+14*x=m","1+14*x=m",NULL,"B","B",1,9744,12155,"(1+14)*x=m",1,"2015-03-06 10:23:22"
1263,12,"A9C9AF","main","interactive",108,30,"x=a/(s+11)","x/(s+11)=a","x*(s+11)=a","x*a=1/(s+11)",NULL,"B","B",1,2907,4192,"x=a/(s+11)",1,"2015-03-06 10:23:24"
1264,12,"A9C9AF","main","interactive",109,6,"(k+8)*h=x","k+8=h*x","k+8=x/h","h=x*(k+8)",NULL,"B","B",1,3461,4703,"(k+8)*h=x",1,"2015-03-06 10:23:31"
1265,12,"0E0B41","main","interactive",76,25,"x*f=u*15","x*f*15=u","x*f=u/15","(x*f)/15=u",NULL,"C","C",1,9274,10639,"x*f=u*15",3,"2015-03-06 10:23:34"
1266,12,"6C0B50","main","interactive",75,17,"-4/m=x","m=-4*x","-4=x/m","-4=m*x",NULL,"C","B",0,7115,8711,"-4*m=x",1,"2015-03-06 10:23:35"
1267,12,"A9C9AF","main","interactive",110,37,"c/12=x+f","c=12/(x+f)","c=12(x+f)","c/12+f=x",NULL,"B","B",1,1944,4182,"c/12=x+f",1,"2015-03-06 10:23:36"
1268,12,"50634F","main","interactive",40,27,"x=(k*d)/-14","x/-14=k*d","x*-14=k*d","x*-14=k/d",NULL,"B","B",1,25148,29270,"x=(k*d)/-14",1,"2015-03-06 10:23:38"
1269,12,"0E0B41","main","interactive",77,29,"(-v/g)*x=6","-v*x=6/g","-v/g=6*x","-v/g=6/x",NULL,"C","C",1,5891,7184,"(-v/g)*x=6",1,"2015-03-06 10:23:43"
1270,12,"A9C9AF","main","interactive",111,52,"b*x+n*x=m-7","b*x+7+n*x=m","b*x+7+n*x=-m","b*x-7+n*x=m",NULL,"A","A",1,6052,9539,"b*x+n*x=m-7",3,"2015-03-06 10:23:47"
1271,12,"A9C9AF","main","interactive",112,10,"(r-12)/c=x","r-12=x*c","r-12=x/c","r-12=-x/c",NULL,"A","A",1,3759,4714,"(r-12)/c=x",2,"2015-03-06 10:23:54"
1272,12,"0E0B41","main","interactive",78,55,"g+c=6*x-x*r","g=6*x-c-x*r","-g=6*x-c-x*r","g=6*x+c-r*x",NULL,"A","A",1,8865,10625,"g+c=6*x-x*r",2,"2015-03-06 10:23:55"
1273,12,"A9C9AF","main","interactive",113,4,"6/t=x","6=x/t","6=t/x","6=x*t",NULL,"C","C",1,2948,4303,"6/t=x",2,"2015-03-06 10:24:00"
1274,12,"6C0B50","main","interactive",76,40,"b/f+x=14","b/f+x-14=1","b/f=14-x","b+x=14*f",NULL,"B","A",0,10551,16466,"(b/f)+x=1+14",2,"2015-03-06 10:24:00"
1275,12,"50634F","main","interactive",41,55,"a+r=e*x-x*9","a=e*x+r-9*x","a=e*x-r-x*9","a=e*x-r+9*x",NULL,"B","B",1,17619,24036,"a+r=e*x-x*9",2,"2015-03-06 10:24:04"
1276,12,"0E0B41","main","interactive",79,27,"x=(b*a)/-16","x*-16=b*a","x*-16=b/a","x/-16=b*a",NULL,"A","A",1,6060,7598,"x=(b*a)/-16",1,"2015-03-06 10:24:04"
1277,12,"6C0B50","main","interactive",77,46,"x=t/(1+3)","(1+3)/x=t","(1+3)x=t","x-1=t/3",NULL,"B","B",1,5427,8057,"x=t/(1+3)",2,"2015-03-06 10:24:09"
1278,12,"A9C9AF","main","interactive",114,3,"x=-r*14","x/-r=14","x=14-r","x*-r=14",NULL,"A","A",1,7387,9526,"x=-r*14",2,"2015-03-06 10:24:11"
1279,12,"50634F","main","interactive",42,34,"(e-16)*x=f","-16*x=f-e","e-16=f/x","e-16=f+x",NULL,"B","B",1,9171,12382,"(e-16)*x=f",1,"2015-03-06 10:24:18"
1280,12,"0E0B41","main","interactive",80,21,"x=6/c-b","x-b=6/c","x*c=6-b","x+b=6/c",NULL,"C","C",1,10785,12372,"x=(6/c)-b",2,"2015-03-06 10:24:18"
1281,12,"A9C9AF","main","interactive",115,35,"15-g=f/x","15=f/x-g","15=f/x+g","x*15-g=f",NULL,"B","B",1,4769,6684,"15-g=f/x",2,"2015-03-06 10:24:19"
1282,12,"6C0B50","main","interactive",78,30,"x=2/(v+g)","x*2=1/(v+g)","x*(v+g)=2","x*v+g=2",NULL,"B","B",1,8085,9989,"x=2/(v+g)",1,"2015-03-06 10:24:21"
1283,12,"A9C9AF","main","interactive",116,18,"-a=3*x","-a*x=3","-a/x=3","x/-a=3",NULL,"B","B",1,3379,4962,"-a=3*x",3,"2015-03-06 10:24:25"
1284,12,"50634F","main","interactive",43,62,"x=13-a-b","x+b=13-a","x+13=-a-b","x+a=13+b",NULL,"A","A",1,6841,9282,"x=13-a-b",3,"2015-03-06 10:24:29"
1285,12,"0E0B41","main","interactive",81,3,"x=-4*n","-4/x=n","x/-4=n","x=n-4",NULL,"B","B",1,9614,11783,"x=-4*n",2,"2015-03-06 10:24:31"
1286,12,"A9C9AF","main","interactive",117,31,"(6+e)*x=t","6+e=t*x","6+e=x/t","6+e=t/x",NULL,"C","C",1,3364,4691,"(6+e)*x=t",1,"2015-03-06 10:24:32"
1287,12,"6C0B50","main","interactive",79,57,"m=x(a-15)","m=x/a-x/15","m=a*x-15*x","m=a*x+15*x",NULL,"B","B",1,4977,9868,"m=x*(a-15)",2,"2015-03-06 10:24:32"
1288,12,"0E0B41","main","interactive",82,44,"(f+p)x=7","f*x+p*x=7","f/x+p/x=7","f+p*x=7",NULL,"A","A",1,4312,5619,"(f+p)*x=7",1,"2015-03-06 10:24:39"
1289,12,"A9C9AF","main","interactive",118,36,"7/n-h=x","7/n=x-h","7/n=x+h","7/n=x*h",NULL,"B","B",1,4039,5739,"(7/n)-h=x",2,"2015-03-06 10:24:39"
1290,12,"50634F","main","interactive",44,48,"x=p/(2-1)","x+1=p/2","(2-1)*x=p","x/(2-1)=p",NULL,"B","B",1,9678,12800,"x=p/(2-1)",2,"2015-03-06 10:24:43"
1291,12,"6C0B50","main","interactive",80,21,"x=u/r-4","x+4=u*r","x+4=u/r","x*r=u-4",NULL,"B","B",1,8265,10100,"x=(u/r)-4",2,"2015-03-06 10:24:44"
1292,12,"A9C9AF","main","interactive",119,16,"x=b/8","b*x=8","8*x=b","x/8=b",NULL,"B","B",1,3579,4686,"x=b/8",2,"2015-03-06 10:24:45"
1293,12,"0E0B41","main","interactive",83,35,"s-q=15/x","s=15/x+q","s=15/x-q","(s-q)/x=15",NULL,"A","A",1,6568,8771,"s-q=15/x",2,"2015-03-06 10:24:49"
1294,12,"A9C9AF","main","interactive",120,13,"x-c=e*4","x=e*4-c","x-c/4=e","(x-c)/4=e",NULL,"C","C",1,4373,6126,"x-c=e*4",3,"2015-03-06 10:24:53"
1295,12,"0E0B41","main","interactive",84,62,"x=d-c-4","x+d=-c-4","x+4=d-c","x-4=d-c",NULL,"B","B",1,6249,7507,"x=d-c-4",3,"2015-03-06 10:24:58"
1296,12,"A9C9AF","main","interactive",121,57,"c=x(9-b)","c=x/9-x/b","c=9*x-b*x","c=x*9-b*9",NULL,"B","B",1,3685,5514,"c=x*(9-b)",2,"2015-03-06 10:25:00"
1297,12,"6C0B50","main","interactive",81,25,"x*2=b*t","x*2*t=b","(x*2)/t=b","x=2*b*t",NULL,"B","C",0,8565,10969,"x/2=b*t",1,"2015-03-06 10:25:04"
1298,12,"0E0B41","main","interactive",85,8,"(h+12)/a=x","h+12=x/a","h+12=x*a","h+12=a/x",NULL,"B","B",1,4754,5624,"(h+12)/a=x",2,"2015-03-06 10:25:05"
1299,12,"A9C9AF","main","interactive",122,56,"2/(e-g)=x","2=x/(2-g)","2=x(e-g)","2=x*e-g",NULL,"B","B",1,3964,5202,"2/(e-g)=x",1,"2015-03-06 10:25:07"
1300,12,"50634F","main","interactive",45,49,"(t-1)x=9","x-t*x=9","t*x-x=-9","x*t-x=9",NULL,"C","C",1,22716,26494,"(t-1)*x=9",2,"2015-03-06 10:25:11"
1301,12,"A9C9AF","main","interactive",123,20,"x-f=r/12","(x-f)*12=r","(x-f)/r=12","(x-f)/12=r",NULL,"A","A",1,3440,4148,"x-f=r/12",1,"2015-03-06 10:25:12"
1302,12,"A9C9AF","main","interactive",124,40,"t/a+x=14","t/a=14+x","t/a=14-x","t/a+x-14=1",NULL,"B","B",1,3749,4923,"(t/a)+x=14",2,"2015-03-06 10:25:19"
1303,12,"6C0B50","main","interactive",82,23,"-16=x/r","-16/x=1/r","-16/x=r","-16/r=x",NULL,"A","C",0,7122,9389,"-16=x*r",3,"2015-03-06 10:25:22"
1304,12,"50634F","main","interactive",46,20,"x-f=4/g","(x-f)*g=4","x=4/g-f","(x-f)/4=g",NULL,"A","A",1,8652,11334,"x-f=4/g",1,"2015-03-06 10:25:24"
1305,12,"0E0B41","main","interactive",86,42,"13=p(k-x)","13/(k-x)=p","13*(k-x)=p","13+x=p*k",NULL,"A","A",1,18571,20510,"13=p*(k-x)",3,"2015-03-06 10:25:27"
1306,12,"50634F","main","interactive",47,9,"v+q=7*x","v=7*x-q","v=7*x+q","-v=7*x-q",NULL,"A","A",1,4174,6232,"v+q=7*x",2,"2015-03-06 10:25:32"
1307,12,"A9C9AF","main","interactive",125,26,"5/g*x=u","5/g=u/x","1/g*x=u*5","5/g=u*x",NULL,"A","B",0,3675,9991,"(1/g)*x=u*5",5,"2015-03-06 10:25:37"
1308,12,"0E0B41","main","interactive",87,15,"g*c=x-13","g=c*(x-13)","g=(x-13)/c","g=x-13-c",NULL,"B","B",1,7940,9518,"g*c=x-13",1,"2015-03-06 10:25:38"
1309,12,"6C0B50","main","interactive",83,51,"(p+9)x=q-r","p/x+9/x=q-r","p*x+9*x=q+r","p*x+9*x=q-r",NULL,"C","B",0,7987,10167,"(p+9)*x=q+r",1,"2015-03-06 10:25:41"
1310,12,"0E0B41","main","interactive",88,12,"x=15*b+c","x/c=15*b","x-c=15*b","x+c=15*b",NULL,"B","B",1,7137,8469,"x=15*b+c",2,"2015-03-06 10:25:48"
1311,12,"50634F","main","interactive",48,25,"x*k=12*r","x=k*12*r","(x*k)/r=12","x*k=12/r",NULL,"B","B",1,15483,17973,"x*k=12*r",3,"2015-03-06 10:25:51"
1312,12,"0E0B41","main","interactive",89,54,"2+d=x(b-m)","2-d=b*x-m","2-d=b*x-m*x","2+d=b*x-x*m",NULL,"C","C",1,5798,7674,"2+d=x*(b-m)",1,"2015-03-06 10:25:58"
1313,12,"6C0B50","main","interactive",84,42,"11=h(n-x)","11+x=h*n","11/(n-x)=h","11*(n-x)=h",NULL,"B","B",1,15340,16086,"11=h*(n-x)",1,"2015-03-06 10:25:58"
1314,12,"50634F","main","interactive",49,4,"t/3=x","t=x*3","x=3*t","t=x/3",NULL,"A","A",1,8173,9959,"t/3=x",2,"2015-03-06 10:26:03"
1315,12,"A9C9AF","main","interactive",126,61,"b*x-x*14=-v","b*x=-v+x*14","b*x=-v+x/14","b*x=-v-x*14",NULL,"A","A",1,21841,25494,"b*x-x*14=-v",2,"2015-03-06 10:26:04"
1316,12,"0E0B41","main","interactive",90,32,"9+m=u/x","9=u*x-m","9=u/x-m","9=u/x+m",NULL,"B","B",1,4920,6163,"9+m=u/x",2,"2015-03-06 10:26:05"
1317,12,"6C0B50","main","interactive",85,50,"x=(d-f)/(h+13)","x*h+13=d-f","(h+13)x=d-f","(h-13)x=d-f",NULL,"B","B",1,9218,11072,"x=(d-f)/(h+13)",1,"2015-03-06 10:26:11"
1318,12,"A9C9AF","main","interactive",127,50,"x=(e-9)/(g+m)","(g+m)/x=e-9","(g+m)x=e-9","x*g+m=e-9",NULL,"B","B",1,4816,6923,"x=(e-9)/(g+m)",2,"2015-03-06 10:26:13"
1319,12,"0E0B41","main","interactive",91,5,"x=h/-16","-16/x=h","-16*x=-h","-16*x=h",NULL,"C","C",1,9235,10426,"x=h/-16",2,"2015-03-06 10:26:17"
1320,12,"A9C9AF","main","interactive",128,46,"x=7/(1+a)","(1+a)x=7","(1-a)x=7","x-1=7/a",NULL,"A","A",1,3877,5298,"x=7/(1+a)",2,"2015-03-06 10:26:20"
1321,12,"50634F","main","interactive",50,17,"-14/c=x","-14=x/c","1/-14=c*x","-14=c*x",NULL,"C","C",1,14700,17342,"-14/c=x",1,"2015-03-06 10:26:22"
1322,12,"6C0B50","main","interactive",86,53,"(e+p)/(11-c)=x","e+p=x/(11-c)","e+p=x(11-c)","e-p=x(11-c)",NULL,"B","B",1,7801,10974,"(e+p)/(11-c)=x",2,"2015-03-06 10:26:24"
1323,12,"A9C9AF","main","interactive",129,48,"x=13/(a-1)","(a-1)*x=13","(a-1)/x=13","x+1=13/a",NULL,"A","A",1,4436,5506,"x=13/(a-1)",2,"2015-03-06 10:26:27"
1324,12,"A9C9AF","main","interactive",130,27,"x=(h*2)/-a","x*-a=h*2","x*-a=h/2","x/-a=h*2",NULL,"A","A",1,3043,4111,"x=(h*2)/-a",1,"2015-03-06 10:26:32"
1325,12,"6C0B50","main","interactive",87,7,"4-s=x/q","4=x/q-s","4=s-x/q","4=s+x/q",NULL,"C","C",1,7681,9297,"4-s=x/q",1,"2015-03-06 10:26:34"
1326,12,"50634F","main","interactive",51,29,"(-t/15)*x=q","-t*x=q/15","-t/15=q/x","-t/15=q*x",NULL,"B","B",1,8430,12288,"(-t/15)*x=q",1,"2015-03-06 10:26:36"
1327,12,"A9C9AF","main","interactive",131,39,"x=f-6/t","6/t-x=f","x*t=f-6","6/t+x=f",NULL,"C","C",1,6052,8662,"x=f-(6/t)",3,"2015-03-06 10:26:43"
1328,12,"0E0B41","main","interactive",92,23,"-a=x/12","-a/x=12","-a*x=1/12","-a/x=1/12",NULL,"C","B",0,11114,17588,"-a*x=1/12",5,"2015-03-06 10:26:44"
1329,12,"6C0B50","main","interactive",88,43,"x=v/(b+13)","x*v=1/(b+13)","(b+13)x=v","x-1/13=v/b",NULL,"B","B",1,9007,10626,"x=v/(b+13)",1,"2015-03-06 10:26:47"
1330,12,"0E0B41","main","interactive",93,41,"11/w=n-x","11=(n-x)/w","11=w(n-x)","11/w-x=n",NULL,"B","B",1,6257,7040,"11/w=n-x",1,"2015-03-06 10:26:52"
1331,12,"A9C9AF","main","interactive",132,43,"x=f/(15+s)","x/(15+s)=f","(15+s)x=f","x*f=1/(15+s)",NULL,"B","B",1,7219,8792,"x=f/(15+s)",2,"2015-03-06 10:26:53"
1332,12,"6C0B50","main","interactive",89,33,"x=15/(g-p)","x+p=15/g","x(g-p)=15","x*g-p=15",NULL,"B","B",1,4580,5983,"x=15/(g-p)",1,"2015-03-06 10:26:54"
1333,12,"A9C9AF","main","interactive",133,33,"x=h/(5-t)","x*5-t=h","x(5-t)=h","x/(5-t)=h",NULL,"B","B",1,2456,3327,"x=h/(5-t)",1,"2015-03-06 10:26:58"
1334,12,"50634F","main","interactive",52,5,"x=8/-k","-k*x=8","-k*x=-8","-k/x=8",NULL,"A","A",1,25065,27484,"x=8/-k",2,"2015-03-06 10:27:05"
1335,12,"A9C9AF","main","interactive",134,1,"6-m=x","6=m+x","6=m-x","-m=x+6",NULL,"A","A",1,7637,9866,"6-m=x",1,"2015-03-06 10:27:09"
1336,12,"6C0B50","main","interactive",90,61,"f*x-x*e=-11","f*x=-11-x*e","f*x=-11+x*e","f*x=11+x*e",NULL,"B","B",1,17003,19704,"f*x-x*e=-11",2,"2015-03-06 10:27:15"
1337,12,"A9C9AF","main","interactive",135,41,"r/p=3-x","r=(3-x)/p","r=p(3-x)","r/p-x=3",NULL,"B","B",1,3693,4912,"r/p=3-x",1,"2015-03-06 10:27:16"
1338,12,"0E0B41","main","interactive",94,38,"12=n(x+r)","12/(x+r)=n","12-r=nx","12/x=n+r",NULL,"A","A",1,21617,23340,"12=n*(x+r)",5,"2015-03-06 10:27:17"
1339,12,"6C0B50","main","interactive",91,0,"x=9+a","x+a=9","x-a=9","a-x=9",NULL,"B","B",1,5001,6359,"x=9+a",2,"2015-03-06 10:27:23"
1340,12,"A9C9AF","main","interactive",136,63,"x+s=16-w","x-w+s=16","w+x+s=16","w-x+s=16",NULL,"B","B",0,3639,4754,"x+s=-w+16",2,"2015-03-06 10:27:29"
1341,12,"A9C9AF","main","interactive",137,29,"(-w/p)*x=3","-w*p=3/x","-w/p=3/x","-w/p=3*x",NULL,"B","B",1,2444,3994,"(-w/p)*x=3",3,"2015-03-06 10:27:35"
1342,12,"0E0B41","main","interactive",95,4,"w/2=x","w=x/2","w=x*2","x=2*w",NULL,"B","B",1,15790,16770,"w/2=x",2,"2015-03-06 10:27:36"
1343,12,"6C0B50","main","interactive",92,3,"x=-a*2","x*-a=2","x/-a=2","-a/x=2",NULL,"B","B",1,6936,10826,"x=-a*2",4,"2015-03-06 10:27:36"
1344,12,"A9C9AF","main","interactive",138,7,"t-13=x/b","t=x/b-13","t=13+x/b","t=13-x/b",NULL,"B","B",1,3543,4394,"t-13=x/b",1,"2015-03-06 10:27:41"
1345,12,"50634F","main","interactive",53,23,"-8=x/n","-8/x=1/n","-8/n=x","-8*x=1/n",NULL,"A","B",0,19781,29428,"-8/n=x",3,"2015-03-06 10:27:43"
1346,12,"6C0B50","main","interactive",93,36,"s/14-h=x","s/14=x-h","s/14=x+h","s/14=x*h",NULL,"B","B",1,3992,6314,"(s/14)-h=x",2,"2015-03-06 10:27:44"
1347,12,"A9C9AF","main","interactive",139,62,"x=4-c-n","x+n=4-c","x-n=4-c","x+c=4+n",NULL,"A","A",1,6048,7579,"x=4-c-n",1,"2015-03-06 10:27:50"
1348,12,"6C0B50","main","interactive",94,2,"10*c=x","10=c/x","10=x/c","x=10/c",NULL,"B","B",1,4354,6246,"10*c=x",1,"2015-03-06 10:27:51"
1349,12,"0E0B41","main","interactive",96,61,"15*x-x*m=-s","15*x=-s+x/m","15*x=-s+x*m","15*x=s+x*m",NULL,"B","B",1,14246,16831,"15*x-x*m=-s",2,"2015-03-06 10:27:54"
1350,12,"A9C9AF","main","interactive",140,34,"(b-14)*x=a","-14*x=a-b","b-14=a+x","b-14=a/x",NULL,"C","C",1,5539,6463,"(b-14)*x=a",1,"2015-03-06 10:27:58"
1351,12,"0E0B41","main","interactive",97,24,"x=(m*16)/f","x/f=m*16","x*f=m*16","x*f=m/16",NULL,"B","B",1,7355,8614,"x=(m*16)/f",1,"2015-03-06 10:28:04"
1352,12,"50634F","main","interactive",54,3,"x=-p*6","x=6-p","-p/x=6","x/-p=6",NULL,"C","C",1,17555,20829,"x=-p*6",2,"2015-03-06 10:28:06"
1353,12,"A9C9AF","main","interactive",141,25,"x*d=a*9","x*d*9=a","x=d*a*9","(x*d)/9=a",NULL,"C","C",1,9432,10445,"x*d=a*9",3,"2015-03-06 10:28:10"
1354,12,"6C0B50","main","interactive",95,52,"k*x+11*x=g-v","k*x+v+11*x=g","k*x=g-v+11*x","k*x+v+11*x=-g",NULL,"A","A",1,16240,19374,"k*x+11*x=g-v",3,"2015-03-06 10:28:12"
1355,12,"A9C9AF","main","interactive",142,15,"n*11=x-t","n*11-t=x","n=(x-t)/11","n=11*(x-t)",NULL,"B","B",1,2988,3903,"n*11=x-t",1,"2015-03-06 10:28:15"
1356,12,"0E0B41","main","interactive",98,60,"x(15-r)=-m","15*x-r*x=m","x/15-x/r=-m","15*x-r*x=-m",NULL,"C","C",1,12773,15137,"x*(15-r)=-m",2,"2015-03-06 10:28:21"
1357,12,"50634F","main","interactive",55,13,"x-10=f*u","x-10/u=f","(x-10)*u=f","(x-10)/u=f",NULL,"C","C",1,11545,14203,"x-10=f*u",3,"2015-03-06 10:28:21"
1358,12,"A9C9AF","main","interactive",143,0,"x=d+2","x+2=d","2-x=d","x-2=d",NULL,"C","C",1,3688,5187,"x=d+2",2,"2015-03-06 10:28:22"
1359,12,"6C0B50","main","interactive",96,37,"d/w=x+16","1/w=d(x+16)","d=w(x+16)","d=w/(x+16)",NULL,"B","B",1,9967,11131,"d/w=x+16",1,"2015-03-06 10:28:25"
1360,12,"0E0B41","main","interactive",99,0,"x=a+7","x+7=a","x-7=a","7*x=a",NULL,"B","B",1,5147,6380,"x=a+7",2,"2015-03-06 10:28:29"
1361,12,"A9C9AF","main","interactive",144,22,"-4*n=x","-4=x*n","n=x+4","-4=x/n",NULL,"C","C",1,4600,5915,"-4*n=x",1,"2015-03-06 10:28:29"
1362,12,"50634F","main","interactive",56,56,"12/(a-f)=x","12=x*a-f","12=x(a-f)","12=x(12+f)",NULL,"B","B",1,9649,13357,"12/(a-f)=x",2,"2015-03-06 10:28:36"
1363,12,"6C0B50","main","interactive",97,55,"a+v=c*x-x*6","a=c*x+v-6*x","a=c*x-v-x*6","-a=c*x-v-x*6",NULL,"B","B",1,9915,11719,"a+v=c*x-x*6",2,"2015-03-06 10:28:38"
1364,12,"0E0B41","main","interactive",100,30,"x=h/(3+n)","x*3+n=h","x*(3+n)=h","x/(3+n)=h",NULL,"B","B",1,5937,8196,"x=h/(3+n)",1,"2015-03-06 10:28:39"
1365,12,"A9C9AF","main","interactive",145,49,"(14-1)x=w","x-14*x=w","x*14-x=w","14*x-x=-w",NULL,"B","B",1,6831,9316,"(14-1)*x=w",2,"2015-03-06 10:28:40"
1366,12,"A9C9AF","main","interactive",146,9,"2+g=b*x","2=b*x+g","2=b*x-g","-2=b*x-g",NULL,"B","B",1,2839,4219,"2+g=b*x",2,"2015-03-06 10:28:46"
1367,12,"0E0B41","main","interactive",101,18,"-g=8*x","g/x=8","-g*x=8","-g/x=8",NULL,"C","C",1,5508,6734,"-g=8*x",1,"2015-03-06 10:28:47"
1368,12,"50634F","main","interactive",57,30,"x=p/(w+3)","x*w+3=p","x*(w+3)=p","x*p=1/(w+3)",NULL,"B","B",1,17011,19166,"x=p/(w+3)",1,"2015-03-06 10:28:57"
1369,12,"6C0B50","main","interactive",98,45,"e=(1/2-m)x","e=1/2-m*x","e=x/2-m*x","e=2/x-m*x",NULL,"B","B",1,13324,17936,"e=((1/2)-m)*x",4,"2015-03-06 10:28:58"
1370,12,"A9C9AF","main","interactive",147,28,"-g*x=8*t","(-g*x)/t=8","x*(-g*t)=8","-g*x*t=8",NULL,"A","A",1,10097,11963,"-g*x=8*t",3,"2015-03-06 10:29:00"
